date,long_term_yield,mortgage_rate
2000-10-26,5.69,NA
2000-10-27,5.72,7.68
2000-10-30,5.74,NA
2000-10-31,5.77,NA
2000-11-01,5.74,NA
2000-11-02,5.74,NA
2000-11-03,5.83,7.73
2000-11-06,5.87,NA
2000-11-07,5.87,NA
2000-11-08,5.87,NA
2000-11-09,5.82,NA
2000-11-10,5.82,7.79
2000-11-13,5.77,NA
2000-11-14,5.76,NA
2000-11-15,5.72,NA
2000-11-16,5.68,NA
2000-11-17,5.71,7.73
2000-11-20,5.68,NA
2000-11-21,5.67,NA
2000-11-22,5.62,NA
2000-11-23,NA,NA
2000-11-24,5.63,7.73
2000-11-27,5.64,NA
2000-11-28,5.59,NA
2000-11-29,5.55,NA
2000-11-30,5.48,NA
2000-12-01,5.52,7.65
2000-12-04,5.53,NA
2000-12-05,5.43,NA
2000-12-06,5.32,NA
2000-12-07,5.32,NA
2000-12-08,5.35,7.54
2000-12-11,5.37,NA
2000-12-12,5.36,NA
2000-12-13,5.29,NA
2000-12-14,5.23,NA
2000-12-15,5.2,7.42
2000-12-18,5.17,NA
2000-12-19,5.19,NA
2000-12-20,5.08,NA
2000-12-21,5.03,NA
2000-12-22,5.02,7.17
2000-12-25,NA,NA
2000-12-26,5.04,NA
2000-12-27,5.11,NA
2000-12-28,5.13,NA
2000-12-29,5.12,7.13
2001-01-01,NA,NA
2001-01-02,4.92,NA
2001-01-03,5.14,NA
2001-01-04,5.03,NA
2001-01-05,4.93,7.07
2001-01-08,4.94,NA
2001-01-09,4.98,NA
2001-01-10,5.1,NA
2001-01-11,5.14,NA
2001-01-12,5.25,6.89
2001-01-15,NA,NA
2001-01-16,5.24,NA
2001-01-17,5.19,NA
2001-01-18,5.12,NA
2001-01-19,5.19,7.02
2001-01-22,5.25,NA
2001-01-23,5.3,NA
2001-01-24,5.33,NA
2001-01-25,5.29,NA
2001-01-26,5.29,7.15
2001-01-29,5.32,NA
2001-01-30,5.24,NA
2001-01-31,5.19,NA
2001-02-01,5.1,NA
2001-02-02,5.17,7.09
2001-02-05,5.18,NA
2001-02-06,5.22,NA
2001-02-07,5.1,NA
2001-02-08,5.1,NA
2001-02-09,5.03,6.98
2001-02-12,5.05,NA
2001-02-13,5.07,NA
2001-02-14,5.13,NA
2001-02-15,5.19,NA
2001-02-16,5.11,7.01
2001-02-19,NA,NA
2001-02-20,5.11,NA
2001-02-21,5.14,NA
2001-02-22,5.15,NA
2001-02-23,5.1,7.12
2001-02-26,5.05,NA
2001-02-27,4.96,NA
2001-02-28,4.92,NA
2001-03-01,4.87,NA
2001-03-02,4.95,7.03
2001-03-05,4.98,NA
2001-03-06,4.99,NA
2001-03-07,4.92,NA
2001-03-08,4.89,NA
2001-03-09,4.95,6.97
2001-03-12,4.92,NA
2001-03-13,4.95,NA
2001-03-14,4.84,NA
2001-03-15,4.81,NA
2001-03-16,4.78,6.96
2001-03-19,4.82,NA
2001-03-20,4.78,NA
2001-03-21,4.77,NA
2001-03-22,4.73,NA
2001-03-23,4.8,6.89
2001-03-26,4.85,NA
2001-03-27,5,NA
2001-03-28,4.97,NA
2001-03-29,4.98,NA
2001-03-30,4.93,6.91
2001-04-02,4.98,NA
2001-04-03,4.94,NA
2001-04-04,4.94,NA
2001-04-05,4.98,NA
2001-04-06,4.89,7.01
2001-04-09,4.93,NA
2001-04-10,5.09,NA
2001-04-11,5.12,NA
2001-04-12,5.17,NA
2001-04-13,NA,7.04
2001-04-16,5.28,NA
2001-04-17,5.21,NA
2001-04-18,5.14,NA
2001-04-19,5.27,NA
2001-04-20,5.29,7.14
2001-04-23,5.2,NA
2001-04-24,5.22,NA
2001-04-25,5.28,NA
2001-04-26,5.2,NA
2001-04-27,5.34,7.12
2001-04-30,5.35,NA
2001-05-01,5.3,NA
2001-05-02,5.31,NA
2001-05-03,5.22,NA
2001-05-04,5.21,7.14
2001-05-07,5.21,NA
2001-05-08,5.24,NA
2001-05-09,5.2,NA
2001-05-10,5.31,NA
2001-05-11,5.51,7.1
2001-05-14,5.46,NA
2001-05-15,5.5,NA
2001-05-16,5.48,NA
2001-05-17,5.46,NA
2001-05-18,5.41,7.14
2001-05-21,5.41,NA
2001-05-22,5.42,NA
2001-05-23,5.41,NA
2001-05-24,5.52,NA
2001-05-25,5.52,7.2
2001-05-28,NA,NA
2001-05-29,5.54,NA
2001-05-30,5.54,NA
2001-05-31,5.43,NA
2001-06-01,5.39,7.24
2001-06-04,5.35,NA
2001-06-05,5.29,NA
2001-06-06,5.27,NA
2001-06-07,5.33,NA
2001-06-08,5.38,7.2
2001-06-11,5.32,NA
2001-06-12,5.27,NA
2001-06-13,5.28,NA
2001-06-14,5.26,NA
2001-06-15,5.27,7.14
2001-06-18,5.27,NA
2001-06-19,5.26,NA
2001-06-20,5.24,NA
2001-06-21,5.22,NA
2001-06-22,5.14,7.11
2001-06-25,5.16,NA
2001-06-26,5.24,NA
2001-06-27,5.26,NA
2001-06-28,5.35,NA
2001-06-29,5.42,7.11
2001-07-02,5.37,NA
2001-07-03,5.41,NA
2001-07-04,NA,NA
2001-07-05,5.44,NA
2001-07-06,5.41,7.19
2001-07-09,5.37,NA
2001-07-10,5.32,NA
2001-07-11,5.31,NA
2001-07-12,5.27,NA
2001-07-13,5.27,7.21
2001-07-16,5.21,NA
2001-07-17,5.22,NA
2001-07-18,5.12,NA
2001-07-19,5.13,NA
2001-07-20,5.15,7.08
2001-07-23,5.13,NA
2001-07-24,5.13,NA
2001-07-25,5.2,NA
2001-07-26,5.19,NA
2001-07-27,5.13,7.03
2001-07-30,5.11,NA
2001-07-31,5.07,NA
2001-08-01,5.11,NA
2001-08-02,5.17,NA
2001-08-03,5.2,7
2001-08-06,5.19,NA
2001-08-07,5.2,NA
2001-08-08,4.99,NA
2001-08-09,5.04,NA
2001-08-10,4.99,7
2001-08-13,4.97,NA
2001-08-14,4.97,NA
2001-08-15,5,NA
2001-08-16,4.95,NA
2001-08-17,4.84,6.92
2001-08-20,4.91,NA
2001-08-21,4.87,NA
2001-08-22,4.91,NA
2001-08-23,4.89,NA
2001-08-24,4.93,6.91
2001-08-27,4.94,NA
2001-08-28,4.85,NA
2001-08-29,4.78,NA
2001-08-30,4.79,NA
2001-08-31,4.85,6.92
2001-09-03,NA,NA
2001-09-04,4.99,NA
2001-09-05,4.97,NA
2001-09-06,4.86,NA
2001-09-07,4.8,6.89
2001-09-10,4.84,NA
2001-09-11,NA,NA
2001-09-12,NA,NA
2001-09-13,4.64,NA
2001-09-14,4.57,6.86
2001-09-17,4.63,NA
2001-09-18,4.72,NA
2001-09-19,4.69,NA
2001-09-20,4.75,NA
2001-09-21,4.7,6.8
2001-09-24,4.73,NA
2001-09-25,4.72,NA
2001-09-26,4.65,NA
2001-09-27,4.58,NA
2001-09-28,4.6,6.72
2001-10-01,4.55,NA
2001-10-02,4.53,NA
2001-10-03,4.5,NA
2001-10-04,4.53,NA
2001-10-05,4.52,6.64
2001-10-08,NA,NA
2001-10-09,4.62,NA
2001-10-10,4.61,NA
2001-10-11,4.69,NA
2001-10-12,4.68,6.58
2001-10-15,4.62,NA
2001-10-16,4.59,NA
2001-10-17,4.59,NA
2001-10-18,4.58,NA
2001-10-19,4.63,6.61
2001-10-22,4.63,NA
2001-10-23,4.66,NA
2001-10-24,4.61,NA
2001-10-25,4.56,NA
2001-10-26,4.53,6.64
2001-10-29,4.5,NA
2001-10-30,4.44,NA
2001-10-31,4.3,NA
2001-11-01,4.24,NA
2001-11-02,4.37,6.56
2001-11-05,4.31,NA
2001-11-06,4.3,NA
2001-11-07,4.22,NA
2001-11-08,4.32,NA
2001-11-09,4.34,6.45
2001-11-12,NA,NA
2001-11-13,4.41,NA
2001-11-14,4.54,NA
2001-11-15,4.79,NA
2001-11-16,4.91,6.51
2001-11-19,4.8,NA
2001-11-20,4.88,NA
2001-11-21,4.98,NA
2001-11-22,NA,NA
2001-11-23,5.04,6.75
2001-11-26,5.05,NA
2001-11-27,4.98,NA
2001-11-28,4.98,NA
2001-11-29,4.79,NA
2001-11-30,4.78,7.02
2001-12-03,4.75,NA
2001-12-04,4.7,NA
2001-12-05,4.92,NA
2001-12-06,5.04,NA
2001-12-07,5.2,6.84
2001-12-10,5.17,NA
2001-12-11,5.13,NA
2001-12-12,5.02,NA
2001-12-13,5.13,NA
2001-12-14,5.24,7.09
2001-12-17,5.26,NA
2001-12-18,5.16,NA
2001-12-19,5.08,NA
2001-12-20,5.08,NA
2001-12-21,5.12,7.17
2001-12-24,5.18,NA
2001-12-25,NA,NA
2001-12-26,5.22,NA
2001-12-27,5.13,NA
2001-12-28,5.15,7.16
2001-12-31,5.07,NA
2002-01-01,NA,NA
2002-01-02,5.2,NA
2002-01-03,5.16,NA
2002-01-04,5.18,7.14
2002-01-07,5.09,NA
2002-01-08,5.1,NA
2002-01-09,5.1,NA
2002-01-10,5,NA
2002-01-11,4.92,7.06
2002-01-14,4.91,NA
2002-01-15,4.88,NA
2002-01-16,4.88,NA
2002-01-17,4.98,NA
2002-01-18,4.94,6.83
2002-01-21,NA,NA
2002-01-22,4.96,NA
2002-01-23,5.05,NA
2002-01-24,5.07,NA
2002-01-25,5.1,6.96
2002-01-28,5.12,NA
2002-01-29,5.02,NA
2002-01-30,5.02,NA
2002-01-31,5.07,NA
2002-02-01,5.02,7.02
2002-02-04,4.94,NA
2002-02-05,4.92,NA
2002-02-06,4.92,NA
2002-02-07,4.93,NA
2002-02-08,4.9,6.88
2002-02-11,4.91,NA
2002-02-12,4.97,NA
2002-02-13,5.01,NA
2002-02-14,4.95,NA
2002-02-15,4.86,6.86
2002-02-18,NA,NA
2002-02-19,4.88,NA
2002-02-20,4.88,NA
2002-02-21,4.88,NA
2002-02-22,4.84,6.81
2002-02-25,4.86,NA
2002-02-26,4.93,NA
2002-02-27,4.84,NA
2002-02-28,4.88,NA
2002-03-01,4.98,6.8
2002-03-04,5.02,NA
2002-03-05,5.02,NA
2002-03-06,5.06,NA
2002-03-07,5.22,NA
2002-03-08,5.33,6.87
2002-03-11,5.33,NA
2002-03-12,5.32,NA
2002-03-13,5.28,NA
2002-03-14,5.4,NA
2002-03-15,5.35,7.08
2002-03-18,5.32,NA
2002-03-19,5.33,NA
2002-03-20,5.4,NA
2002-03-21,5.39,NA
2002-03-22,5.4,7.14
2002-03-25,5.41,NA
2002-03-26,5.35,NA
2002-03-27,5.35,NA
2002-03-28,5.42,NA
2002-03-29,NA,7.18
2002-04-01,5.44,NA
2002-04-02,5.36,NA
2002-04-03,5.3,NA
2002-04-04,5.28,NA
2002-04-05,5.22,7.13
2002-04-08,5.25,NA
2002-04-09,5.22,NA
2002-04-10,5.24,NA
2002-04-11,5.22,NA
2002-04-12,5.18,6.99
2002-04-15,5.15,NA
2002-04-16,5.2,NA
2002-04-17,5.24,NA
2002-04-18,5.23,NA
2002-04-19,5.21,6.94
2002-04-22,5.19,NA
2002-04-23,5.18,NA
2002-04-24,5.11,NA
2002-04-25,5.1,NA
2002-04-26,5.08,6.88
2002-04-29,5.13,NA
2002-04-30,5.11,NA
2002-05-01,5.08,NA
2002-05-02,5.13,NA
2002-05-03,5.08,6.78
2002-05-06,5.1,NA
2002-05-07,5.09,NA
2002-05-08,5.24,NA
2002-05-09,5.2,NA
2002-05-10,5.15,6.79
2002-05-13,5.23,NA
2002-05-14,5.32,NA
2002-05-15,5.28,NA
2002-05-16,5.2,NA
2002-05-17,5.27,6.89
2002-05-20,5.21,NA
2002-05-21,5.18,NA
2002-05-22,5.13,NA
2002-05-23,5.16,NA
2002-05-24,5.16,6.81
2002-05-27,NA,NA
2002-05-28,5.16,NA
2002-05-29,5.11,NA
2002-05-30,5.06,NA
2002-05-31,5.08,6.76
2002-06-03,5.06,NA
2002-06-04,5.04,NA
2002-06-05,5.08,NA
2002-06-06,5.04,NA
2002-06-07,5.1,6.71
2002-06-10,5.07,NA
2002-06-11,5.02,NA
2002-06-12,4.98,NA
2002-06-13,4.94,NA
2002-06-14,4.83,6.71
2002-06-17,4.89,NA
2002-06-18,4.88,NA
2002-06-19,4.76,NA
2002-06-20,4.85,NA
2002-06-21,4.79,6.63
2002-06-24,4.87,NA
2002-06-25,4.88,NA
2002-06-26,4.75,NA
2002-06-27,4.84,NA
2002-06-28,4.86,6.55
2002-07-01,4.85,NA
2002-07-02,4.77,NA
2002-07-03,4.78,NA
2002-07-04,NA,NA
2002-07-05,4.9,6.57
2002-07-08,4.84,NA
2002-07-09,4.78,NA
2002-07-10,4.66,NA
2002-07-11,4.66,NA
2002-07-12,4.63,6.54
2002-07-15,4.66,NA
2002-07-16,4.75,NA
2002-07-17,4.71,NA
2002-07-18,4.66,NA
2002-07-19,4.61,6.49
2002-07-22,4.51,NA
2002-07-23,4.47,NA
2002-07-24,4.49,NA
2002-07-25,4.43,NA
2002-07-26,4.43,6.34
2002-07-29,4.62,NA
2002-07-30,4.65,NA
2002-07-31,4.51,NA
2002-08-01,4.47,NA
2002-08-02,4.33,6.43
2002-08-05,4.29,NA
2002-08-06,4.42,NA
2002-08-07,4.35,NA
2002-08-08,4.4,NA
2002-08-09,4.27,6.31
2002-08-12,4.22,NA
2002-08-13,4.12,NA
2002-08-14,4.06,NA
2002-08-15,4.17,NA
2002-08-16,4.32,6.22
2002-08-19,4.29,NA
2002-08-20,4.17,NA
2002-08-21,4.2,NA
2002-08-22,4.3,NA
2002-08-23,4.25,6.27
2002-08-26,4.22,NA
2002-08-27,4.29,NA
2002-08-28,4.22,NA
2002-08-29,4.16,NA
2002-08-30,4.14,6.22
2002-09-02,NA,NA
2002-09-03,3.98,NA
2002-09-04,3.96,NA
2002-09-05,3.91,NA
2002-09-06,4.05,6.15
2002-09-09,4.05,NA
2002-09-10,4,NA
2002-09-11,4.07,NA
2002-09-12,3.98,NA
2002-09-13,3.92,6.18
2002-09-16,3.9,NA
2002-09-17,3.87,NA
2002-09-18,3.86,NA
2002-09-19,3.79,NA
2002-09-20,3.79,6.05
2002-09-23,3.7,NA
2002-09-24,3.69,NA
2002-09-25,3.77,NA
2002-09-26,3.79,NA
2002-09-27,3.69,5.99
2002-09-30,3.63,NA
2002-10-01,3.72,NA
2002-10-02,3.71,NA
2002-10-03,3.7,NA
2002-10-04,3.69,6.01
2002-10-07,3.64,NA
2002-10-08,3.65,NA
2002-10-09,3.61,NA
2002-10-10,3.68,NA
2002-10-11,3.83,5.98
2002-10-14,NA,NA
2002-10-15,4.07,NA
2002-10-16,4.06,NA
2002-10-17,4.16,NA
2002-10-18,4.14,6.15
2002-10-21,4.24,NA
2002-10-22,4.27,NA
2002-10-23,4.26,NA
2002-10-24,4.16,NA
2002-10-25,4.12,6.31
2002-10-28,4.1,NA
2002-10-29,3.97,NA
2002-10-30,3.99,NA
2002-10-31,3.93,NA
2002-11-01,4.01,6.13
2002-11-04,4.07,NA
2002-11-05,4.1,NA
2002-11-06,4.09,NA
2002-11-07,3.88,NA
2002-11-08,3.85,6.11
2002-11-11,NA,NA
2002-11-12,3.84,NA
2002-11-13,3.84,NA
2002-11-14,4.03,NA
2002-11-15,4.05,5.94
2002-11-18,4.02,NA
2002-11-19,3.99,NA
2002-11-20,4.08,NA
2002-11-21,4.14,NA
2002-11-22,4.18,6.03
2002-11-25,4.19,NA
2002-11-26,4.08,NA
2002-11-27,4.26,NA
2002-11-28,NA,NA
2002-11-29,4.22,6.13
2002-12-02,4.22,NA
2002-12-03,4.24,NA
2002-12-04,4.18,NA
2002-12-05,4.13,NA
2002-12-06,4.09,6.19
2002-12-09,4.06,NA
2002-12-10,4.06,NA
2002-12-11,4.01,NA
2002-12-12,4.01,NA
2002-12-13,4.07,6.04
2002-12-16,4.15,NA
2002-12-17,4.13,NA
2002-12-18,4.06,NA
2002-12-19,3.96,NA
2002-12-20,3.97,6.03
2002-12-23,3.98,NA
2002-12-24,3.95,NA
2002-12-25,NA,NA
2002-12-26,3.93,NA
2002-12-27,3.83,5.93
2002-12-30,3.82,NA
2002-12-31,3.83,NA
2003-01-01,NA,NA
2003-01-02,4.07,NA
2003-01-03,4.05,5.85
2003-01-06,4.09,NA
2003-01-07,4.04,NA
2003-01-08,4,NA
2003-01-09,4.19,NA
2003-01-10,4.16,5.95
2003-01-13,4.15,NA
2003-01-14,4.1,NA
2003-01-15,4.1,NA
2003-01-16,4.1,NA
2003-01-17,4.05,5.97
2003-01-20,NA,NA
2003-01-21,4.01,NA
2003-01-22,3.95,NA
2003-01-23,3.98,NA
2003-01-24,3.94,5.91
2003-01-27,3.98,NA
2003-01-28,4,NA
2003-01-29,4.06,NA
2003-01-30,4,NA
2003-01-31,4,5.9
2003-02-03,4.01,NA
2003-02-04,3.96,NA
2003-02-05,4.02,NA
2003-02-06,3.97,NA
2003-02-07,3.96,5.88
2003-02-10,3.99,NA
2003-02-11,3.98,NA
2003-02-12,3.93,NA
2003-02-13,3.89,NA
2003-02-14,3.95,5.86
2003-02-17,NA,NA
2003-02-18,3.94,NA
2003-02-19,3.88,NA
2003-02-20,3.85,NA
2003-02-21,3.9,5.84
2003-02-24,3.86,NA
2003-02-25,3.81,NA
2003-02-26,3.78,NA
2003-02-27,3.76,NA
2003-02-28,3.71,5.79
2003-03-03,3.68,NA
2003-03-04,3.65,NA
2003-03-05,3.63,NA
2003-03-06,3.67,NA
2003-03-07,3.63,5.67
2003-03-10,3.59,NA
2003-03-11,3.6,NA
2003-03-12,3.6,NA
2003-03-13,3.74,NA
2003-03-14,3.72,5.61
2003-03-17,3.82,NA
2003-03-18,3.91,NA
2003-03-19,3.98,NA
2003-03-20,4.01,NA
2003-03-21,4.11,5.79
2003-03-24,3.98,NA
2003-03-25,3.97,NA
2003-03-26,3.96,NA
2003-03-27,3.95,NA
2003-03-28,3.92,5.91
2003-03-31,3.83,NA
2003-04-01,3.84,NA
2003-04-02,3.94,NA
2003-04-03,3.93,NA
2003-04-04,3.96,5.79
2003-04-07,4.03,NA
2003-04-08,3.95,NA
2003-04-09,3.93,NA
2003-04-10,3.95,NA
2003-04-11,4,5.85
2003-04-14,4.04,NA
2003-04-15,3.98,NA
2003-04-16,3.96,NA
2003-04-17,3.98,NA
2003-04-18,NA,5.82
2003-04-21,4,NA
2003-04-22,4.01,NA
2003-04-23,4.02,NA
2003-04-24,3.93,NA
2003-04-25,3.91,5.79
2003-04-28,3.92,NA
2003-04-29,3.96,NA
2003-04-30,3.89,NA
2003-05-01,3.88,NA
2003-05-02,3.94,5.7
2003-05-05,3.92,NA
2003-05-06,3.84,NA
2003-05-07,3.72,NA
2003-05-08,3.7,NA
2003-05-09,3.69,5.62
2003-05-12,3.64,NA
2003-05-13,3.63,NA
2003-05-14,3.53,NA
2003-05-15,3.53,NA
2003-05-16,3.46,5.45
2003-05-19,3.46,NA
2003-05-20,3.38,NA
2003-05-21,3.39,NA
2003-05-22,3.34,NA
2003-05-23,3.34,5.34
2003-05-26,NA,NA
2003-05-27,3.41,NA
2003-05-28,3.44,NA
2003-05-29,3.34,NA
2003-05-30,3.37,5.31
2003-06-02,3.43,NA
2003-06-03,3.34,NA
2003-06-04,3.3,NA
2003-06-05,3.34,NA
2003-06-06,3.37,5.26
2003-06-09,3.29,NA
2003-06-10,3.2,NA
2003-06-11,3.21,NA
2003-06-12,3.18,NA
2003-06-13,3.13,5.21
2003-06-16,3.18,NA
2003-06-17,3.27,NA
2003-06-18,3.37,NA
2003-06-19,3.35,NA
2003-06-20,3.4,5.21
2003-06-23,3.32,NA
2003-06-24,3.29,NA
2003-06-25,3.38,NA
2003-06-26,3.55,NA
2003-06-27,3.58,5.24
2003-06-30,3.54,NA
2003-07-01,3.56,NA
2003-07-02,3.56,NA
2003-07-03,3.67,NA
2003-07-04,NA,5.4
2003-07-07,3.74,NA
2003-07-08,3.75,NA
2003-07-09,3.73,NA
2003-07-10,3.7,NA
2003-07-11,3.66,5.52
2003-07-14,3.74,NA
2003-07-15,3.94,NA
2003-07-16,3.97,NA
2003-07-17,3.98,NA
2003-07-18,4,5.67
2003-07-21,4.19,NA
2003-07-22,4.17,NA
2003-07-23,4.12,NA
2003-07-24,4.2,NA
2003-07-25,4.22,5.94
2003-07-28,4.31,NA
2003-07-29,4.42,NA
2003-07-30,4.34,NA
2003-07-31,4.49,NA
2003-08-01,4.44,6.14
2003-08-04,4.35,NA
2003-08-05,4.47,NA
2003-08-06,4.32,NA
2003-08-07,4.3,NA
2003-08-08,4.27,6.34
2003-08-11,4.38,NA
2003-08-12,4.37,NA
2003-08-13,4.58,NA
2003-08-14,4.55,NA
2003-08-15,4.55,6.24
2003-08-18,4.49,NA
2003-08-19,4.38,NA
2003-08-20,4.45,NA
2003-08-21,4.53,NA
2003-08-22,4.48,6.28
2003-08-25,4.53,NA
2003-08-26,4.5,NA
2003-08-27,4.54,NA
2003-08-28,4.42,NA
2003-08-29,4.45,6.32
2003-09-01,NA,NA
2003-09-02,4.61,NA
2003-09-03,4.6,NA
2003-09-04,4.52,NA
2003-09-05,4.35,6.44
2003-09-08,4.41,NA
2003-09-09,4.37,NA
2003-09-10,4.28,NA
2003-09-11,4.35,NA
2003-09-12,4.27,6.16
2003-09-15,4.28,NA
2003-09-16,4.29,NA
2003-09-17,4.2,NA
2003-09-18,4.19,NA
2003-09-19,4.17,6.01
2003-09-22,4.26,NA
2003-09-23,4.24,NA
2003-09-24,4.16,NA
2003-09-25,4.12,NA
2003-09-26,4.04,5.98
2003-09-29,4.09,NA
2003-09-30,3.96,NA
2003-10-01,3.96,NA
2003-10-02,4.03,NA
2003-10-03,4.21,5.77
2003-10-06,4.17,NA
2003-10-07,4.27,NA
2003-10-08,4.27,NA
2003-10-09,4.32,NA
2003-10-10,4.29,5.95
2003-10-13,NA,NA
2003-10-14,4.37,NA
2003-10-15,4.43,NA
2003-10-16,4.47,NA
2003-10-17,4.41,6.05
2003-10-20,4.41,NA
2003-10-21,4.38,NA
2003-10-22,4.29,NA
2003-10-23,4.34,NA
2003-10-24,4.24,6.05
2003-10-27,4.3,NA
2003-10-28,4.23,NA
2003-10-29,4.31,NA
2003-10-30,4.36,NA
2003-10-31,4.33,5.94
2003-11-03,4.4,NA
2003-11-04,4.33,NA
2003-11-05,4.38,NA
2003-11-06,4.45,NA
2003-11-07,4.48,5.98
2003-11-10,4.49,NA
2003-11-11,NA,NA
2003-11-12,4.44,NA
2003-11-13,4.3,NA
2003-11-14,4.22,6.03
2003-11-17,4.18,NA
2003-11-18,4.17,NA
2003-11-19,4.24,NA
2003-11-20,4.16,NA
2003-11-21,4.15,5.83
2003-11-24,4.23,NA
2003-11-25,4.19,NA
2003-11-26,4.25,NA
2003-11-27,NA,NA
2003-11-28,4.34,5.89
2003-12-01,4.4,NA
2003-12-02,4.38,NA
2003-12-03,4.41,NA
2003-12-04,4.38,NA
2003-12-05,4.23,6.02
2003-12-08,4.29,NA
2003-12-09,4.32,NA
2003-12-10,4.3,NA
2003-12-11,4.27,NA
2003-12-12,4.26,5.88
2003-12-15,4.28,NA
2003-12-16,4.24,NA
2003-12-17,4.19,NA
2003-12-18,4.16,NA
2003-12-19,4.15,5.82
2003-12-22,4.18,NA
2003-12-23,4.28,NA
2003-12-24,4.2,NA
2003-12-25,NA,NA
2003-12-26,4.17,5.81
2003-12-29,4.24,NA
2003-12-30,4.29,NA
2003-12-31,4.27,5.85
2004-01-01,NA,NA
2004-01-02,4.38,NA
2004-01-05,4.41,NA
2004-01-06,4.29,NA
2004-01-07,4.27,NA
2004-01-08,4.27,5.87
2004-01-09,4.11,NA
2004-01-12,4.11,NA
2004-01-13,4.05,NA
2004-01-14,4.01,NA
2004-01-15,3.99,5.66
2004-01-16,4.04,NA
2004-01-19,NA,NA
2004-01-20,4.08,NA
2004-01-21,4.05,NA
2004-01-22,3.99,5.64
2004-01-23,4.09,NA
2004-01-26,4.16,NA
2004-01-27,4.11,NA
2004-01-28,4.22,NA
2004-01-29,4.22,5.68
2004-01-30,4.16,NA
2004-02-02,4.18,NA
2004-02-03,4.13,NA
2004-02-04,4.15,NA
2004-02-05,4.2,5.72
2004-02-06,4.12,NA
2004-02-09,4.09,NA
2004-02-10,4.13,NA
2004-02-11,4.05,NA
2004-02-12,4.1,5.66
2004-02-13,4.05,NA
2004-02-16,NA,NA
2004-02-17,4.05,NA
2004-02-18,4.05,NA
2004-02-19,4.05,5.58
2004-02-20,4.1,NA
2004-02-23,4.05,NA
2004-02-24,4.04,NA
2004-02-25,4.02,NA
2004-02-26,4.05,5.58
2004-02-27,3.99,NA
2004-03-01,4,NA
2004-03-02,4.05,NA
2004-03-03,4.07,NA
2004-03-04,4.04,5.59
2004-03-05,3.85,NA
2004-03-08,3.78,NA
2004-03-09,3.73,NA
2004-03-10,3.74,NA
2004-03-11,3.74,5.41
2004-03-12,3.78,NA
2004-03-15,3.78,NA
2004-03-16,3.7,NA
2004-03-17,3.71,NA
2004-03-18,3.76,5.38
2004-03-19,3.8,NA
2004-03-22,3.74,NA
2004-03-23,3.73,NA
2004-03-24,3.73,NA
2004-03-25,3.75,5.4
2004-03-26,3.85,NA
2004-03-29,3.91,NA
2004-03-30,3.91,NA
2004-03-31,3.86,NA
2004-04-01,3.91,5.52
2004-04-02,4.15,NA
2004-04-05,4.24,NA
2004-04-06,4.19,NA
2004-04-07,4.19,NA
2004-04-08,4.21,5.79
2004-04-09,NA,NA
2004-04-12,4.25,NA
2004-04-13,4.35,NA
2004-04-14,4.4,NA
2004-04-15,4.42,5.89
2004-04-16,4.37,NA
2004-04-19,4.39,NA
2004-04-20,4.43,NA
2004-04-21,4.45,NA
2004-04-22,4.4,5.94
2004-04-23,4.48,NA
2004-04-26,4.46,NA
2004-04-27,4.43,NA
2004-04-28,4.5,NA
2004-04-29,4.55,6.01
2004-04-30,4.53,NA
2004-05-03,4.53,NA
2004-05-04,4.56,NA
2004-05-05,4.61,NA
2004-05-06,4.63,6.12
2004-05-07,4.79,NA
2004-05-10,4.81,NA
2004-05-11,4.79,NA
2004-05-12,4.83,NA
2004-05-13,4.85,6.34
2004-05-14,4.79,NA
2004-05-17,4.7,NA
2004-05-18,4.74,NA
2004-05-19,4.79,NA
2004-05-20,4.72,6.3
2004-05-21,4.76,NA
2004-05-24,4.75,NA
2004-05-25,4.73,NA
2004-05-26,4.67,NA
2004-05-27,4.6,6.32
2004-05-28,4.66,NA
2004-05-31,NA,NA
2004-06-01,4.71,NA
2004-06-02,4.74,NA
2004-06-03,4.71,6.28
2004-06-04,4.78,NA
2004-06-07,4.78,NA
2004-06-08,4.78,NA
2004-06-09,4.82,NA
2004-06-10,4.81,6.3
2004-06-11,NA,NA
2004-06-14,4.89,NA
2004-06-15,4.69,NA
2004-06-16,4.74,NA
2004-06-17,4.71,6.32
2004-06-18,4.72,NA
2004-06-21,4.7,NA
2004-06-22,4.72,NA
2004-06-23,4.71,NA
2004-06-24,4.66,6.25
2004-06-25,4.66,NA
2004-06-28,4.76,NA
2004-06-29,4.7,NA
2004-06-30,4.62,NA
2004-07-01,4.57,6.21
2004-07-02,4.48,NA
2004-07-05,NA,NA
2004-07-06,4.49,NA
2004-07-07,4.5,NA
2004-07-08,4.49,6.01
2004-07-09,4.49,NA
2004-07-12,4.46,NA
2004-07-13,4.5,NA
2004-07-14,4.5,NA
2004-07-15,4.5,6
2004-07-16,4.38,NA
2004-07-19,4.38,NA
2004-07-20,4.47,NA
2004-07-21,4.5,NA
2004-07-22,4.48,5.98
2004-07-23,4.45,NA
2004-07-26,4.49,NA
2004-07-27,4.62,NA
2004-07-28,4.61,NA
2004-07-29,4.6,6.08
2004-07-30,4.5,NA
2004-08-02,4.48,NA
2004-08-03,4.45,NA
2004-08-04,4.45,NA
2004-08-05,4.43,5.99
2004-08-06,4.24,NA
2004-08-09,4.28,NA
2004-08-10,4.32,NA
